مسار الملف,القسم,نوع العمل,الحالة,المرحلة,النطاق/الملاحظة,مجلد التقرير
rathena-master/npc/merchants/novice_exchange.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,229,مراجعة كاملة لتجار المبتدئين في برونتيرا وموروك وبايون وألديباران وغيفن: استبدال الأصداف والزغب والجيلوبي وريش الطيور وجذور الأشجار وانسلاخ الدودة والشرانق بجرعات حمراء وفق النسب الرسمية. وُحد الاسم الظاهر إلى تاجر المبتدئين في السكربت والملاحة، ونُقحت عروض المبادلة ورسائل امتلاء الحقيبة والرفض والحدود والنجاح. طوبقت أسماء المواد مع itemInfo وصُححت خمسة أوصاف عربية. حُفظت الأسماء الداخلية الخمسة والدالة F_PotExchange والمعرفات 501 و902 و909 و914 و915 و916 و935 و955، وحد 100 جرعة، وفحص الوزن وجميع الكميات والشروط وأوامر الاستهلاك والتسليم دون تغيير.,المرحلة_229
rathena-master/npc/merchants/old_pharmacist.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,230,مراجعة كاملة للصيدلي العجوز في ألبرتا وخدمة صناعة الجرعات الحمراء والبرتقالية والصفراء والبيضاء والزرقاء والخضراء. نُقحت حوارات الترحيب والوزن واختيار الجرعة والكمية ونقص المواد والزيني والنجاح والإلغاء، وصيغت وصفات المواد والرسوم بعربية سليمة. وُحد الاسم الظاهر إلى الصيدلي العجوز في السكربت والملاحة. حُفظ الاسم الداخلي Pharmacist والملصق L_Making والمعرفات 501-511 و713 وجميع الكميات والرسوم وفحوص الوزن وحد 100 وأوامر الاستهلاك والتسليم دون تغيير. وُثقت تناقضات منطقية موروثة من المرجع الرسمي دون تعديلها.,المرحلة_230
rathena-master/npc/merchants/quivers.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,231,مراجعة كاملة للمخترع جاكس في بايون وخدمة تحويل الأسهم إلى جعب سحرية: شرح الاختراع، اختيار اثني عشر نوعا من الجعب، تعبئة أكبر عدد ممكن أو صنع جعبة واحدة، حساب عدد الجعب والتكلفة، والتحقق من الأسهم والزيني. نُقحت الحوارات والخيارات سياقيا، وصُحح أوريديكون، ووُحدت أسماء سهم الظل والسهم غير المادي والجعبة الكريستالية في itemInfo. حُفظ الاسم الداخلي Inventor Jaax والملصق S_BuyQuiver والمعرفات 1750-1770 و12004-12015، ومتطلب 500 سهم ورسم 500 زيني، وفحوص الوزن وجميع المتغيرات والشروط وأوامر الاستهلاك والتسليم دون تغيير.,المرحلة_231
rathena-master/npc/merchants/refine.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,232,مراجعة كاملة لملف الحدادة والترقية: كريستوفر غيلينرو وبول سبانر لبيع السنادين وأدوات الحدادة والمعادن وتنقية الخامات، وسبعة مقدمي ترقية للأسلحة والدروع، وسبعة بائعين لفراكون وإمفيريتاركون، وسبعة منقين لأوريديكون وإيلونيوم، وأربعة عشر عامل إصلاح. نُقحت الحوارات والقوائم ورسائل نقص الزيني والمواد والوزن والنجاح والفشل والكسر والإلغاء، ووُحدت أسماء أوريديكون وإيلونيوم وساد وماتيستاين مع الملفات المرتبطة. حُفظت الأسماء الداخلية والدوال refinemain وphramain وorimain وrepairmain، وجميع المعرفات والأسعار ونسب النجاح والحدود وفحوص المعدات ومنطق الترقية والكسر والإصلاح دون تغيير.,المرحلة_232
rathena-master/npc/merchants/renters.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,233,"مراجعة كاملة لمربيي بيكو بيكو في برونتيرا لخدمة الفرسان والفرسان الصليبيين، ومربي الصقور في هويغل لخدمة الصيادين. نُقحت حوارات الترحيب ورسوم الاستئجار ونقص الزيني وشروط مهارتي ركوب بيكو بيكو وإتقان الصقر وحالات امتلاك مطية أو صقر أو وارغ، ورسائل الإلغاء وعدم أهلية الفئة. حُفظت الأسماء الداخلية Peco Peco Breeder#knt وPeco Peco Breeder#cru وFalcon Breeder#hnt، والأسعار 2,500 و3,500 و2,500 زيني، والفئات والمهارات والفحوص وأوامر setriding وsetfalcon دون تغيير.",المرحلة_233
rathena-master/npc/merchants/shops.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,234,"مراجعة كاملة لملف متاجر المدن الذي يضم 156 متجر NPC و1,172 إدخال عنصر في ألبرتا وألديباران وأماتسو وأيوثايا وبرازيليس وكومودو وإينبروخ وغيفن وكونلون وهويغل وإزلود وجاواي ويونو ولايت هالزن ولويانغ ولوتي وموروك وموسكوفيا ونيفلهيم وبايون وبرونتيرا وراشيل وجزيرة السلاحف وأمبالا وفينز. تحققت مطابقة الخرائط والإحداثيات والاتجاهات والصور وقوائم العناصر والأسعار مع المرجع الإنجليزي الرسمي، ووُحدت تسميات بائعي مزرعة الحليب وبائعي مستلزمات الزفاف وبائع أينبروخ المتجول وبائع المثلجات وتاجر المقابر مع الملاحة. حُفظت جميع الأسماء الداخلية بعد :: والمعرفات وعدد التكرارات وقيم الأسعار -1 دون تغيير، وزامنت التسمية المرتبطة في متجر إزلود لما قبل التجديد.",المرحلة_234
rathena-master/npc/merchants/socket_enchant.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,235,مراجعة كاملة لسايابليم في بايون ولايت هالزن وبرونتيرا وموروك وخدمة إضافة الفتحات إلى 73 سلاحا ودرعا ضمن فئات C وB وA وS، مع حوار الشاب الطامح إلى المهنة. نُقحت رسائل الوزن والتعريف بالخدمة واختيار الفئات والتحذيرات ومتطلبات المواد والزيني والنجاح والفشل والإلغاء، ووُحدت أسماء الأسلحة والدروع مع itemInfo، ومنها درع الفيلق الصفيحي وقبعة أبو الهول وقرون الماعز المهيبة. حُفظت الأسماء الداخلية SocketEnchant وFunc_Socket وSocketMan، وكل معرفات المدخلات والنواتج والمواد والرسوم وحدود النجاح والأوامر والمؤثرات ومواقع النسخ الثمانية دون تغيير.,المرحلة_235
rathena-master/npc/merchants/socket_enchant2.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,236,مراجعة كاملة لليابليم في بايون ولايت هالزن وبرونتيرا وخدمة إضافة الفتحات إلى 38 سلاحا ودرعا ضمن الفئات C وB وA وS، إضافة إلى الخدمة السرية لإضافة فتحة إلى قبعة إله الشمس بنسبة نجاح 90%. نُقحت حوارات التعريف والمواد والرسوم والتحذيرات والنجاح والفشل، ووُحدت أسماء المعدات مع itemInfo، وصُحح اسم كتاب الأمواج في نسختيه. حُفظت الأسماء الداخلية SocketEnchant2 وFunc_Socket2، وجميع معرفات المدخلات والنواتج والمواد والأسعار وحدود النجاح والمؤثرات وشروط الخدمة السرية ومواقع النسخ الثلاثة دون تغيير.,المرحلة_236
rathena-master/npc/merchants/wander_pet_food.txt,التجار والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,237,مراجعة كاملة لجيني محبة الحيوانات الأليفة في برونتيرا وخدمة مبادلة 20 جرة خمر مكسورة ووحدة كحول واحدة مقابل 20 مشروب الأرواح لطعام حيوان المتجول الأليف. نُقحت حوارات التعريف والعناية بالحيوانات وعرض المبادلة والنجاح والإلغاء ونقص المتطلبات، ووُحد اسم مشروب الأرواح مع itemInfo واسما المتجول وتنغو مع قاعدة الوحوش. وُحد الاسم الظاهر إلى محبة الحيوانات الأليفة في السكربت والملاحة، وصُحح وصفا جرة الخمر والكحول. حُفظ الاسمان الداخليان Pet Enthusiast وBerry Toe والموقعان والصورتان والمعرفات 7158 و970 و7824 والكميات وفحوص العناصر وأوامر الاستهلاك والتسليم والمؤثر دون تغيير.,المرحلة_237
rathena-master/npc/mobs/jail.txt,الوحوش,مراجعة حوارية وتقنية عميقة,مكتمل,238,مراجعة كاملة لملف وحوش خريطة السجن sec_in02. طوبقت أسماء بورينغ ومارين وبوبورينغ ودروبس وبيغفوت وفلورا مع المعرفات 1002 و1242 و1031 و1113 و1060 و1118 في قاعدتي الوحوش العربية والإنجليزية ومع إدخالات الملاحة الخاصة بالخريطة. ثبت أن الترجمة الحالية موحدة ولا تحتاج إلى تعديل. حُفظت الخريطة والإحداثيات ونطاقات الظهور والمعرفات والكميات وعلامات التبويب والبنية البرمجية دون أي تغيير.,المرحلة_238
rathena-master/npc/mobs/pvp.txt,الوحوش,مراجعة حوارية وتقنية عميقة,مكتمل,239,مراجعة كاملة لملف ظهور الوحوش في غرف Nightmare PvP الخمس pvp_n_8-1 إلى pvp_n_8-5. طوبقت أسماء سايد وايندر وبيغفوت وكرامب وويسبر وهمس عملاق وزومبي وغول وخاليتزبورغ ورايدريك مع المعرفات 1037 و1060 و1209 و1179 و1186 و1015 و1036 و1132 و1163 في قاعدتي الوحوش العربية والإنجليزية ومع ملف ملاحة الوحوش. ثبت أن الترجمة الحالية موحدة ولا تحتاج إلى تعديل. حُفظت الخرائط والإحداثيات والمعرفات والكميات وتأخيرا إعادة الظهور 360000 و180000 وعلامات التبويب والبنية البرمجية دون تغيير.,المرحلة_239
rathena-master/npc/mobs/towns.txt,الوحوش,مراجعة حوارية وتقنية عميقة,مكتمل,240,مراجعة كاملة لملف ظهور وحوش المدن في إينبيخ وجاواي وداخل جاواي وداخل لايت هالزن. طوبقت أسماء تارو وفين وأستر ومحار وفطر أحمر وفطر أسود مع المعرفات 1175 و1158 و1266 و1074 و1085 و1084 في قاعدتي الوحوش العربية والإنجليزية ومع ملف ملاحة الوحوش. ثبت أن الترجمة الحالية موحدة ولا تحتاج إلى تعديل. حُفظت الخرائط والإحداثيات ونطاقات الظهور والمعرفات والكميات وتأخيرات إعادة الظهور وعلامات التبويب والبنية البرمجية دون تغيير.,المرحلة_240
rathena-master/npc/other/CashShop_Functions.txt,الدوال العامة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,241,مراجعة كاملة لدوال عناصر متجر الكاش: بطاقة كافرا، جناح الذبابة العملاق، Neuralizer، لفائف الانتقال إلى الزنزانات والمدن والقلاع، كرة الثلج، وجرعات خفض السمات. وُحد 49 اسما للخرائط والقلاع مع mapInfo وملف ملاحة الخرائط، وصُحح اسم إينبيخ، وروعي جنس موظفة كافرا، ونُقحت خيارات كرة الثلج لتوضح نسب الاستعادة الفعلية. حُفظت أسماء الدوال الأحد عشر والخرائط والإحداثيات والمعرف 12213 والكميات والشروط وأوامر warp وwarpparty وpercentheal وSM_ENDURE ومنطق خفض السمات دون تغيير.,المرحلة_241
rathena-master/npc/other/Global_Functions.txt,الدوال العامة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,242,مراجعة كاملة للدوال العامة الثماني والعشرين، بما يشمل التحيات والوداع وتنسيق أسماء العناصر وفئات الأسلحة والمعدات والوقت وحماية تبديل المعدات وصيغ الجمع وأدوات النكرة وفتح المخزن وتغيير الوظيفة وأسماء فتحات التجهيز والمهارات البلاتينية. وُحدت ست فئات أسلحة مع متجر KVM المراجع سابقا، ووُضحت عناصر السلاح الخمسة وفتحات زينة الرأس وفتحة الدرع، ونُقحت رسالة الوداع. حُفظت أسماء الدوال والمتغيرات والثوابت والأرقام والشروط ومعرفات المهارات ومنطق الدوال دون تغيير.,المرحلة_242
rathena-master/npc/other/acolyte_warp.txt,الدوال العامة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,243,مراجعة كاملة لناقلتي المريد كيكي وإيسالي في برونتيرا ويونو. روعي جنس المتحدثتين بتأنيث الاسم الظاهر، ونُقحت التحيات ووصف مهارة بوابة الانتقال والمواقع المحفوظة ورسائل رسوم الخدمة، ووُحد اسم إينبروخ مع mapInfo وملف ملاحة الخرائط. حُفظ الاسمان الداخليان Acolyte#Prtclear وAcolyte#Junoclear، ودالتا VIP، والخرائط والإحداثيات والتكاليف والمصفوفات والمؤثرات وشروط الزيني ومنطق الانتقال دون تغيير.,المرحلة_243
rathena-master/npc/other/arena/arena_aco.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,244,مراجعة كاملة لحلبة المريد والكاهن في إزلود، بما يشمل غرفة الانتظار وتروكو ومراحل الوحوش وموظفي المكافآت وسجلات الأزمنة وفينديغوس والمرشد ألياس وأدوات الإدارة. وُحد مصطلح فئة المريد ومعركة قوة الزمن وغرفة انتظار المريدين وبوابة الانتقال، وصُحح اسما الوحشين للمعرفين 1475 و1479 إلى شبح حاقد وسجين هيكل، ونُقحت الحوارات بصياغات محايدة. حُفظت جميع الأسماء الداخلية وLabels وEvents والمتغيرات والمعرفات والكميات والإحداثيات والشروط والمؤقتات ومنطق نقاط الحلبة والسجلات دون تغيير.,المرحلة_244
rathena-master/npc/other/arena/arena_lvl50.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,245,مراجعة كاملة لحلبة المستوى 50 الفردية في إزلود، بما يشمل غرفة الانتظار ودليل الحلبة هيل آند تو وتسع مراحل قتالية والعد التنازلي وموظفي المكافآت وسجل أسرع زمن ورسائل إعادة تهيئة الحلبة. وُحد اسم هيل آند تو مع ملف ملاحة الشخصيات، وصُحح اسم الوحش ذي المعرف 1469 إلى هيكل عامل، ونُقحت التعليمات والمكافآت والسجلات بصياغات أوضح ومحايدة. حُفظت الأسماء الداخلية وLabels وEvents والمتغيرات والمعرفات والكميات والإحداثيات والمؤقتات ونقاط الحلبة ومنطق السجل دون تغيير.,المرحلة_245
rathena-master/npc/other/arena/arena_lvl60.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,246,مراجعة كاملة لحلبة المستوى 60 الفردية في إزلود، بما يشمل غرفة الانتظار ودليل الحلبة ميني لوفر وتسع مراحل قتالية والعد التنازلي وموظفي المكافآت وسجل أسرع زمن ورسائل إعادة تهيئة الحلبة. وُحد اسم ميني لوفر مع ملف الملاحة، وصُحح اسم الوحش ذي المعرف 1468 إلى ريكوييم، ونُقحت التعليمات والمكافآت والسجلات بصياغات أوضح ومحايدة. حُفظت الأسماء الداخلية وLabels وEvents والمتغيرات والمعرفات والكميات والإحداثيات والمؤقتات ونقاط الحلبة ومنطق السجل دون تغيير.,المرحلة_246
rathena-master/npc/other/arena/arena_lvl70.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,247,مراجعة كاملة لحلبة المستوى 70 الفردية في إزلود، بما يشمل غرفة الانتظار ودليل الحلبة كاديلاك وتسع مراحل قتالية والعد التنازلي وموظفي المكافآت وسجل أسرع زمن ورسائل إعادة تهيئة الحلبة. ثُبت توحيد اسم كاديلاك مع ملف الملاحة، وصُحح اسما الوحشين للمعرفين 1526 و1453 إلى فراشة دموية ورامي رايدريك، ونُقحت التعليمات والمكافآت والسجلات بصياغات أوضح ومحايدة. حُفظت الأسماء الداخلية وLabels وEvents والمتغيرات والمعرفات والكميات والإحداثيات والمؤقتات ونقاط الحلبة ومنطق السجل دون تغيير.,المرحلة_247
rathena-master/npc/other/arena/arena_lvl80.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,248,مراجعة كاملة لحلبة المستوى 80 الفردية في إزلود، بما يشمل غرفة الانتظار ودليل الحلبة أوكتوس وتسع مراحل قتالية والعد التنازلي وموظفي المكافآت وسجل أسرع زمن ورسائل إعادة تهيئة الحلبة. ثُبت توحيد اسم أوكتوس مع ملف الملاحة، ووُحدت أسماء المعرفات 1424 و1471 و1479 و1533 إلى سايد وايندر وذو تسعة ذيول وسجين هيكل وفقمة، ونُقحت التعليمات والمكافآت والسجلات بصياغات أوضح ومحايدة. حُفظت الأسماء الداخلية وLabels وEvents والمتغيرات والمعرفات والكميات والإحداثيات والمؤقتات ونقاط الحلبة ومنطق السجل دون تغيير.,المرحلة_248
rathena-master/npc/other/arena/arena_party.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,249,مراجعة كاملة لحلبة الفريق المكون من خمس شخصيات، بما يشمل غرفة الانتظار والمساعد إيريف ودليل الحلبة سليبسلو ران والغرف القتالية العشر وموظفي المكافآت وسجل أسرع فريق وتنبيهات المهلة وإعادة التهيئة. وُحدت أسماء ناسك طاوي وسجين هيكل وساموراي ساحر مع قاعدة الوحوش، وصُححت أسماء العرض المخصصة في غرفة الخروج، ونُقحت التعليمات والمكافآت والسجلات بصياغات واضحة ومحايدة. حُفظت الأسماء الداخلية وLabels وEvents والمتغيرات والمعرفات والكميات والإحداثيات والمؤقتات وتكلفة الدخول ونقاط الحلبة ومنطق السجل دون تغيير.,المرحلة_249
rathena-master/npc/other/arena/arena_point.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,250,مراجعة كاملة لمسؤول نقاط الحلبة وخدمة تحويل نقاط مضمار التيربو إلى نقاط الحلبة. وُحد مصطلح نقاط مضمار التيربو مع ملف turbo_track.txt، ونُقحت المقدمة والقوائم وتعليمات الإدخال ورسائل الحد الأقصى وعدم كفاية النقاط ونتائج التحويل وعرض الرصيد بصياغة واضحة ومحايدة. زامنت الإشارة الوحيدة في turbo_track.txt من مسؤول نقاط الساحة إلى مسؤول نقاط الحلبة. حُفظ الاسم الداخلي Arena Point Manager وLabel S_ExchangePoints والمتغيران arena_point وtt_point والمتغيرات المحلية والقيم والحدود ونسب التحويل وشروط الخدمة دون تغيير.,المرحلة_250
rathena-master/npc/other/arena/arena_room.txt,الحلبات,مراجعة حوارية وتقنية عميقة,مكتمل,251,"مراجعة كاملة لقاعة حلبة إزلود الرئيسية، بما يشمل فينديغوس وموظف سجلات الحلبة ومساعدي المستويات ومرحلة الفريق ومديري الحلبة والمكافآت والناقل وغيفو وخدمة الصور والبث المباشر ودالة استبدال المكافآت. وحدت أسماء هيل آند تو وميني لوفر وكاديلاك وأوكتوس وسليبسلو ران، وأسماء فيشوس وإيبين، ومصطلحات الوضع الفردي ومعركة قوة الزمن وغرفة الانتظار النهائية ونقاط الحلبة. أعيد الأمر الرسمي المفقود donpcevent ""#arena_ss_4::OnKis""; إلى تسلسل التصوير. حفظت الأسماء الداخلية وLabels وEvents والمتغيرات والمعرفات والكميات والإحداثيات والمؤقتات والمكافآت والشروط ومنطق الحلبة دون تغيير آخر.",المرحلة_251
rathena-master/npc/other/auction.txt,الأنظمة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,252,مراجعة كاملة لنظام قاعة المزاد في موروك وبرونتيرا ويونو ولايت هالزن، بما يشمل المرشدين ولوحات المعلومات ومداخل القاعات ووسطاء المزاد. وُحد اسم مرشد قاعة المزاد مع اسم الخريطتين في ملفات الخرائط، وزومنت مواضعه الأربعة في ملف ملاحة الشخصيات، ونُقحت دعوات الدخول ورسائل القبول والرفض وتصفح المعروضات بصياغة واضحة ومحايدة. حُفظت الدالة F_AuctionWarper والأسماء الداخلية AuctionSign وAuctionBroker وأسماء NPC الداخلية بعد :: وتعريفات duplicate والخرائط والإحداثيات ومعرفات الصور والأوامر والشروط ومنطق الانتقال وOpenAuction دون تغيير.,المرحلة_252
rathena-master/npc/other/books.txt,الموسوعات والأدلة,مراجعة حوارية وتقنية عميقة,مكتمل,253,مراجعة كاملة لملف الكتب الذي يضم سبع موسوعات للوحوش ودليلي البيع والحداد عبر 429 كتلة نصية وقائمة. وُحدت أسماء الوحوش مع قاعدة mob_db وأسماء إسقاطات العناصر في 355 مدخلا مع itemInfo، ووُحدت أسماء مهارات التاجر والحداد مع skillinfolist. أعيدت صياغة مقدمات الموسوعات ودليل البيع ودليل صقل الخامات وصناعة الأسلحة سياقيا، مع الحفاظ على جميع الأسماء الداخلية بعد :: وأوامر mes وnext وselect وswitch وcase وwhile وclose وتفرعات السكربت دون تغيير.,المرحلة_253
rathena-master/npc/other/bulletin_boards.txt,المدن والإرشادات,مراجعة حوارية وتقنية عميقة,مكتمل,254,مراجعة كاملة لجميع لوحات الإعلانات في ألبرتا وغيفن وبيالان وبايون وقرية الرماة وبرونتيرا وموروك وكومودو وأومبالا وقرى الأورك والكوبولد والغوبلن ويونو وألديباران ولوتي ونيفلهايم وغلاست هايم، إضافة إلى كتلة جحيم النمل المعطلة رسميا. أعيدت صياغة الإرشادات والمعلومات السياحية والتحذيرات سياقيا، ووحدت أسماء المدن والوظائف والوحوش مع قواعد الحزمة. أعيد أمرا mes الرسميان اللذان كانا مفقودين في قسم كومودو بسبب دمج الأسطر، وحفظت جميع الأسماء الداخلية بعد :: وتعريفات duplicate والخرائط والإحداثيات والصور والألوان وتسلسل الأوامر دون تغيير.,المرحلة_254
rathena-master/npc/other/card_trader.txt,الأنظمة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,255,مراجعة كاملة لبوتي وخدمة مقايضة بطاقات الوحوش بالنقاط ثم استبدال النقاط بألبوم بطاقات قديم وتوت إغدراسيل والجرعات الزرقاء والعسل. نُقحت المقدمة والتعليمات والقوائم ورسائل الإدخال والرصيد والنجاح والفشل بصياغة واضحة ومحايدة للاعب مع مراعاة أن المتحدثة أنثى. صُححت تكلفة ألبوم البطاقات المعروضة من 50 إلى 100 نقطة لتطابق الشرط البرمجي والمقدمة، ووُحد اسم ألبوم بطاقات قديم في itemInfo. حُفظ الاسم الداخلي Putty وجميع المصفوفات والمعرفات والمتغيرات والكميات والشروط والدوال ومنطق المقايضة دون تغيير.,المرحلة_255
rathena-master/npc/other/comodo_gambling.txt,الأنظمة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,256,مراجعة كاملة لنظام مقامرة كومودو بالألماس، بما يشمل كاتشوا وفئات جوائز الأسلحة والدروع والأردية وأغطية الرأس والأحذية والتروس، وحوار ديفيلين ومعلومات كاين وخدمة دواين لبيع ألماس 3 قيراط. نُقحت جميع الحوارات والقوائم سياقيا، وأعيد أمر mes المفقود في حوار كاتشوا، وتحققت أسماء الشخصيات وإحداثياتها مع ملف الملاحة واسم العنصر 732 مع itemInfo دون الحاجة إلى تعديل الملفات المرتبطة. حُفظت الأسماء الداخلية Kachua وDevellin وSuspicious Guy#cmd وBlacksmith Miner وجميع احتمالات الجوائز والمعرفات والمتغيرات والكميات وشروط الوزن والمال ومنطق المقامرة دون تغيير.,المرحلة_256
rathena-master/npc/other/divorce.txt,الأنظمة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,257,"مراجعة كاملة لديفيروتشي وخدمة الطلاق الرسمية في نيفلهايم، بما يشمل حالات غير المتزوج والمتزوج وفرعي اللاعب واللاعبة وعرض تكلفة الطلاق والتأكيد والرفض والنجاح وعدم كفاية المال. نُقحت النبرة الساخرة والحوارات والخيارات بصياغة عربية طبيعية، وراجع النص المعطل رسميا داخل التعليقات دون تفعيله. تحقق اسم ديفيروتشي وموقعه مع ملفات الملاحة دون الحاجة إلى تعديلها. حُفظ الاسم الداخلي Deviruchi#divorce والمتغير wedding_sign وتكلفة 2,500,000 زيني والمؤثران EF_MAGICROD وEF_DEVIL وأوامر percentheal وdivorce والانتقال وجميع الشروط والفروع دون تغيير.",المرحلة_257
rathena-master/npc/other/fortune.txt,الأنظمة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,258,مراجعة كاملة لملف قراءة الطالع، بما يشمل العراف ليميتورا وأربعة محاور للحب والثروة والمستقبل والتحذيرات، وعراف البورينغ وخمسة محاور، والناسكة كيسي كيسي. رُوجعت 456 حالة عشوائية و89 صورة بطاقة، ووُحدت مصطلحات قراءة الطالع وأسماء الوحوش، وصُحح جنس ليميتورا وتشوكارل بوصفهما عرافين والناسكة بوصفها أنثى، مع مخاطبة محايدة للاعب. زُومن اسم الناسكة في ملف الملاحة، وحُفظت جميع الأسماء الداخلية والفروع ونطاقات rand والمتغيرات ورسوم 1000 زيني ومدخل التبرع ودالة L_displaycutin دون تغيير.,المرحلة_258
rathena-master/npc/other/gm_npcs.txt,الأنظمة والخدمات,مراجعة حوارية وتقنية عميقة,مكتمل,259,مراجعة كاملة لدالة F_GM_NPC المسؤولة عن حماية شخصيات إدارة GM، بما يشمل الحد الأدنى لمستوى الصلاحية، وتسجيل محاولات الوصول، وكلمات المرور الرقمية والنصية، وقيم الإرجاع وحالات الإلغاء والخروج عن النطاق. عُرّبت وثائق الإدارة ورسالة السجل وعناوين القائمة المرجعية، مع إبقاء جميع أسماء NPC الداخلية في القائمة دون ترجمة. حُفظت الدالة F_GM_NPC وتعليمتا end وreturn واستدعاءات getgmlevel وgetmapxy وlogmes وgetarg وinput وجميع المتغيرات والحدود والمنطق دون تغيير.,المرحلة_259
rathena-master/npc/other/guildpvp.txt,other,مراجعة حوارية وتقنية عميقة,مكتمل,260,مراجعة كاملة لمرشد معارك النقابات في قاعة PvP: اختيار واحدة من خمس خرائط وتحديد الفريق الأول أو الثاني ثم تأكيد النقل أو إلغاؤه. نُقحت الحوارات والخيارات سياقيا، ووُحد اسم المرشد مع ملف الملاحة، وأزيلت مخاطبة اللاعب المذكرة. حُفظ الاسم الداخلي Guild Battle Guide والخريطة والإحداثيات والصورة والمصفوفات والمتغيرات وخيارات الخرائط والفرق وشرط الرفض وأوامر close وclose2 وwarp وend دون تغيير.,المرحلة_260
rathena-master/npc/other/gympass.txt,other,مراجعة حوارية وتقنية عميقة,مكتمل,261,مراجعة كاملة لكابوس مفتول العضلات في بايون وخدمة استهلاك بطاقة النادي الرياضي لرفع سعة حمل العناصر حتى عشر درجات، مع استعادة الدرجات المسجلة عند زوال أثر المهارة. نُقحت الحوارات والخيارات سياقيا، وأزيلت المخاطبة المذكرة والعبارات العامية، ووُحد مصطلح زيادة حد الوزن مع قاموس المهارات. حُفظ الاسم الداخلي Ripped Cabus#GymPass والمعرف 7776 والمتغير gympassmemory والمهارة ALL_INCCARRY وحد 10 والمؤثرات الأربعة وجميع الشروط وأوامر delitem وskill وclose دون تغيير.,المرحلة_261
